person_age;person_income;person_emp_length;loan_amnt;loan_int_rate;loan_percent_income;cb_person_cred_hist_length;dti_ratio;taxa_juros_alta;loan_grade_num;cb_default_flag;home_MORTGAGE;home_OTHER;home_OWN;home_RENT;intent_DEBTCONSOLIDATION;intent_EDUCATION;intent_HOMEIMPROVEMENT;intent_MEDICAL;intent_PERSONAL;intent_VENTURE;loan_status_real;loan_status_pred;probabilidade_default;risco_categoria;loan_intent;person_home_ownership
24;64656;8,0;14500;10,99;0,22;4;0,2242637960900767;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0,1139977610905068;Muito Baixo;EDUCATION;MORTGAGE
29;78000;2,0;18000;6,62;0,23;5;0,2307692307692307;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0601773279546886;Muito Baixo;PERSONAL;MORTGAGE
26;143375;10,0;12000;7,66;0,08;3;0,083696599825632;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0218254278476356;Muito Baixo;MEDICAL;MORTGAGE
26;78000;7,0;3000;11,49;0,04;2;0,0384615384615384;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0,1987148473162978;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
26;67500;1,0;3000;9,32;0,04;4;0,0444444444444444;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0,11267381358359;Muito Baixo;HOMEIMPROVEMENT;RENT
32;106000;3,0;10000;7,49;0,09;7;0,0943396226415094;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0150161368701535;Muito Baixo;MEDICAL;MORTGAGE
28;40000;12,0;12000;11,11;0,3;5;0,3;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0015591114164158;Muito Baixo;VENTURE;RENT
32;32004;16,0;4000;11,49;0,12;10;0,1249843769528809;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,1376958992426691;Muito Baixo;MEDICAL;RENT
22;60612;2,0;18000;13,72;0,3;3;0,2969708968521085;1;3;1;1;0;0;0;0;0;0;1;0;0;0;0;0,1909953148999811;Muito Baixo;MEDICAL;MORTGAGE
28;20000;5,0;4000;10,99;0,2;10;0,2;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,062530099779104;Muito Baixo;EDUCATION;RENT
28;108000;4,0;5000;12,87;0,05;9;0,0462962962962962;1;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0,0558609561624228;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
26;66996;10,0;25000;15,21;0,37;2;0,373156606364559;1;4;1;0;0;0;1;0;0;0;0;1;0;1;1;0,9923734471171792;Muito Alto;PERSONAL;RENT
26;213000;6,0;35000;10,65;0,16;2;0,1643192488262911;0;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0,0232961010308298;Muito Baixo;EDUCATION;MORTGAGE
36;155000;12,0;25000;10,74;0,16;11;0,1612903225806451;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0010717953246307;Muito Baixo;VENTURE;MORTGAGE
41;480000;3,0;16000;7,9;0,03;17;0,0333333333333333;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,006125980077722;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
27;53550;3,0;4200;11,99;0,07;8;0,0784313725490196;1;2;0;0;0;0;1;0;0;0;1;0;0;1;0;0,4161160007145049;Moderado;MEDICAL;RENT
27;33600;1,0;3000;13,49;0,09;9;0,0892857142857142;1;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0,0738045120514438;Muito Baixo;MEDICAL;RENT
24;86854;8,0;4500;7,49;0,05;4;0,0518110852695327;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0010576153448005;Muito Baixo;VENTURE;RENT
25;28000;6,0;4000;6,39;0,14;3;0,1428571428571428;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0024500517602647;Muito Baixo;VENTURE;RENT
25;50400;0,0;6000;14,59;0,12;2;0,119047619047619;1;4;0;0;0;1;0;0;0;1;0;0;0;0;0;0,0006375486417679;Muito Baixo;HOMEIMPROVEMENT;OWN
26;80000;2,0;10000;8,49;0,13;4;0,125;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0226534124599196;Muito Baixo;EDUCATION;RENT
22;60200;2,0;6325;7,51;0,11;3;0,1050664451827242;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0162894447700914;Muito Baixo;DEBTCONSOLIDATION;RENT
25;36000;4,0;15000;9,63;0,42;3;0,4166666666666667;0;2;0;0;0;0;1;0;0;0;0;0;1;1;1;0,9986458847132624;Muito Alto;VENTURE;RENT
22;53000;0,0;5025;7,49;0,09;3;0,0948113207547169;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0458613466158594;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
29;50000;9,0;10000;7,88;0,2;8;0,2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0495230712802772;Muito Baixo;MEDICAL;MORTGAGE
26;60000;8,0;12000;10,65;0,2;2;0,2;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0508137975723144;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
45;100000;3,0;10000;16,0;0,1;13;0,1;1;5;1;1;0;0;0;1;0;0;0;0;0;1;1;0,9865768112993007;Muito Alto;DEBTCONSOLIDATION;MORTGAGE
21;31200;1,0;6000;16,89;0,19;3;0,1923076923076923;1;4;0;0;0;0;1;1;0;0;0;0;0;1;1;0,9992182622874182;Muito Alto;DEBTCONSOLIDATION;RENT
31;351699;7,0;10500;15,7;0,03;6;0,029855074936238;1;4;0;0;0;0;1;0;0;0;0;0;1;0;0;0,1307495385697352;Muito Baixo;VENTURE;RENT
44;124800;1,0;10875;7,14;0,09;14;0,087139423076923;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0129553245345574;Muito Baixo;PERSONAL;RENT
23;38000;0,0;5000;11,58;0,13;3;0,131578947368421;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,1509514254460922;Muito Baixo;MEDICAL;RENT
36;70000;16,0;10000;9,88;0,14;14;0,1428571428571428;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0009965748712562;Muito Baixo;VENTURE;MORTGAGE
21;18456;2,0;3500;13,35;0,19;3;0,1896402254009536;1;3;0;0;0;0;1;0;0;0;1;0;0;1;1;0,9845611877606484;Muito Alto;MEDICAL;RENT
25;154000;1,0;21600;10,37;0,14;3;0,1402597402597402;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0,029063194090002;Muito Baixo;EDUCATION;MORTGAGE
29;92000;8,0;12000;6,62;0,13;6;0,1304347826086956;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0090255095846549;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
21;41004;5,0;1500;10,99;0,04;3;0,0365817968978636;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0852535397120769;Muito Baixo;EDUCATION;RENT
23;39996;3,0;3600;7,51;0,09;4;0,09000900090009;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0248876786087996;Muito Baixo;EDUCATION;MORTGAGE
25;85100;9,0;4500;6,39;0,05;3;0,0528789659224441;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0344719728113572;Muito Baixo;PERSONAL;MORTGAGE
24;50004;5,0;5000;7,14;0,1;3;0,0999920006399488;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0221535263867628;Muito Baixo;PERSONAL;RENT
23;120000;3,0;3725;8,49;0,03;2;0,0310416666666666;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0012412397320463;Muito Baixo;VENTURE;RENT
35;96000;5,0;14000;7,49;0,15;10;0,1458333333333333;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0031463807134191;Muito Baixo;MEDICAL;MORTGAGE
36;61000;2,0;10000;10,25;0,16;12;0,1639344262295081;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0280850000962892;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
28;42000;0,0;12000;11,11;0,29;9;0,2857142857142857;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0803868475699906;Muito Baixo;EDUCATION;RENT
29;26400;5,0;7750;14,27;0,29;7;0,2935606060606061;1;3;0;0;0;0;1;0;0;0;1;0;0;1;0;0,2442721141152091;Baixo;MEDICAL;RENT
34;53000;7,0;3100;7,9;0,06;6;0,0584905660377358;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0397602984530724;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
26;60000;7,0;16000;7,9;0,27;2;0,2666666666666666;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0403288426232353;Muito Baixo;EDUCATION;MORTGAGE
29;78000;7,0;18000;9,38;0,23;6;0,2307692307692307;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0,0886816324462255;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
32;63800;6,0;11200;14,74;0,18;8;0,1755485893416928;1;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0,3345189925576981;Baixo;HOMEIMPROVEMENT;RENT
28;90000;7,0;16000;12,68;0,18;10;0,1777777777777777;1;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0344419484762134;Muito Baixo;VENTURE;RENT
37;65000;7,0;12000;13,98;0,18;15;0,1846153846153846;1;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0,1016964220604005;Muito Baixo;EDUCATION;RENT
22;25200;0,0;1000;11,48;0,04;3;0,0396825396825396;1;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0,225731141910223;Baixo;MEDICAL;MORTGAGE
51;98000;5,0;6000;15,96;0,06;23;0,0612244897959183;1;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0745290165430756;Muito Baixo;PERSONAL;RENT
31;59000;2,0;8750;12,68;0,15;9;0,1483050847457627;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0,4310784539955958;Moderado;HOMEIMPROVEMENT;RENT
21;72000;3,0;6000;5,42;0,08;4;0,0833333333333333;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0148980563541861;Muito Baixo;EDUCATION;RENT
27;78000;6,0;17200;17,49;0,22;7;0,2205128205128205;1;4;1;0;0;0;1;1;0;0;0;0;0;1;1;0,9957848009066944;Muito Alto;DEBTCONSOLIDATION;RENT
37;27052;2,0;6000;10,37;0,22;12;0,2217950613633003;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0037759879177026;Muito Baixo;VENTURE;RENT
22;44000;5,0;15000;11,11;0,34;3;0,3409090909090909;1;2;0;0;0;0;1;0;0;1;0;0;0;1;1;0,9999237971535888;Muito Alto;HOMEIMPROVEMENT;RENT
27;28800;6,0;5000;14,96;0,17;5;0,1736111111111111;1;4;1;0;0;0;1;0;1;0;0;0;0;0;0;0,1913206668992124;Muito Baixo;EDUCATION;RENT
30;64800;7,0;5600;10,99;0,09;8;0,0864197530864197;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0,1056977477252196;Muito Baixo;EDUCATION;MORTGAGE
36;30123;5,0;2000;14,26;0,07;12;0,0663944494240281;1;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0,0698296009241679;Muito Baixo;MEDICAL;RENT
36;52000;0,0;6000;9,99;0,12;12;0,1153846153846153;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0653513928376576;Muito Baixo;EDUCATION;RENT
23;30000;2,0;6400;7,49;0,21;3;0,2133333333333333;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0786502109169074;Muito Baixo;MEDICAL;RENT
27;112548;11,0;24000;7,49;0,21;5;0,2132423499306962;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0010383104614208;Muito Baixo;VENTURE;MORTGAGE
24;43000;3,0;14500;10,75;0,34;2;0,3372093023255814;0;2;0;0;0;0;1;0;0;0;0;1;0;1;1;0,9967755663123636;Muito Alto;PERSONAL;RENT
27;36000;6,0;13500;10,0;0,38;7;0,375;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0,1359047436214074;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
45;38268;14,0;8400;12,18;0,22;11;0,2195045468798996;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0,1058916510813996;Muito Baixo;PERSONAL;MORTGAGE
25;31000;1,0;3000;10,99;0,1;4;0,0967741935483871;0;2;0;0;0;0;1;0;0;1;0;0;0;1;1;0,9003455583518174;Muito Alto;HOMEIMPROVEMENT;RENT
23;136000;7,0;8000;8,32;0,06;3;0,0588235294117647;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0772878392321932;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
24;44000;0,0;2000;8,0;0,05;3;0,0454545454545454;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0,4105864660347836;Moderado;PERSONAL;RENT
23;52102;1,0;3500;10,75;0,06;3;0,067175924148785;0;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0,2864097497640857;Baixo;MEDICAL;MORTGAGE
34;54600;2,0;2500;7,88;0,05;8;0,0457875457875457;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0206108685146147;Muito Baixo;MEDICAL;RENT
22;35325;2,0;6500;15,95;0,18;3;0,184005661712668;1;4;0;0;0;0;1;0;1;0;0;0;0;1;1;0,8636510104863774;Muito Alto;EDUCATION;RENT
25;85000;10,0;16000;10,99;0,19;2;0,188235294117647;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0011202971758752;Muito Baixo;VENTURE;MORTGAGE
40;136000;5,0;21000;9,99;0,15;16;0,1544117647058823;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0659608202220581;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
30;34000;1,0;7500;13,48;0,22;8;0,2205882352941176;1;3;1;0;0;0;1;0;0;1;0;0;0;1;1;0,9691072766549884;Muito Alto;HOMEIMPROVEMENT;RENT
25;36276;0,0;5600;9,99;0,15;4;0,1543720366082258;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,083181894480282;Muito Baixo;EDUCATION;RENT
33;21996;0,0;9250;12,87;0,42;9;0,4205310056373886;1;3;0;0;0;0;1;0;1;0;0;0;0;1;1;0,9987692417709132;Muito Alto;EDUCATION;RENT
30;26500;14,0;10625;14,27;0,4;9;0,4009433962264151;1;3;0;0;0;0;1;1;0;0;0;0;0;1;1;0,9889390388242876;Muito Alto;DEBTCONSOLIDATION;RENT
22;45449;6,0;12000;10,99;0,26;4;0,2640322119298554;0;2;0;0;0;0;1;0;0;0;1;0;0;1;0;0,0668721014478385;Muito Baixo;MEDICAL;RENT
28;99996;6,0;10000;5,42;0,1;8;0,1000040001600064;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0003036364956044;Muito Baixo;VENTURE;MORTGAGE
23;61360;3,0;6125;8,59;0,1;4;0,0998207301173402;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0,0007600280318936;Muito Baixo;MEDICAL;OWN
23;55000;3,0;7500;7,51;0,14;2;0,1363636363636363;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0311133745227004;Muito Baixo;PERSONAL;MORTGAGE
27;156000;11,0;5000;6,54;0,03;8;0,032051282051282;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0192983907909368;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
24;75000;3,0;25000;19,74;0,33;4;0,3333333333333333;1;6;0;1;0;0;0;0;0;0;0;0;1;0;1;0,5477865067472251;Moderado;VENTURE;MORTGAGE
24;72000;6,0;5000;7,49;0,07;3;0,0694444444444444;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0100411876124544;Muito Baixo;MEDICAL;RENT
33;42000;3,0;9000;10,99;0,21;8;0,2142857142857142;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,051262256019748;Muito Baixo;MEDICAL;RENT
29;103000;13,0;4500;7,29;0,04;6;0,0436893203883495;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0100904036240911;Muito Baixo;MEDICAL;MORTGAGE
21;16000;5,0;6000;9,63;0,38;3;0,375;0;2;0;0;0;0;1;0;0;0;0;0;1;1;1;0,999888094114364;Muito Alto;VENTURE;RENT
23;59000;7,0;2000;5,42;0,03;2;0,0338983050847457;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0009121139506961;Muito Baixo;VENTURE;MORTGAGE
22;82000;6,0;6000;13,48;0,07;2;0,073170731707317;1;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0,1595401153296045;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
24;74004;7,0;25000;15,57;0,34;3;0,3378195773201448;1;4;1;1;0;0;0;1;0;0;0;0;0;1;1;0,991689007429972;Muito Alto;DEBTCONSOLIDATION;MORTGAGE
22;81600;6,0;1300;6,39;0,02;3;0,0159313725490196;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0073535323493399;Muito Baixo;PERSONAL;MORTGAGE
31;63000;3,0;7000;13,92;0,11;7;0,1111111111111111;1;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0833482979602109;Muito Baixo;VENTURE;MORTGAGE
22;63000;6,0;10800;5,99;0,17;2;0,1714285714285714;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0353142569126254;Muito Baixo;MEDICAL;MORTGAGE
23;87550;7,0;18000;7,51;0,17;3;0,2055968018275271;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0,0263778493288725;Muito Baixo;MEDICAL;RENT
30;28000;0,0;9250;11,48;0,33;9;0,3303571428571428;1;2;0;0;0;0;1;0;0;0;1;0;0;1;1;0,9816377799301824;Muito Alto;MEDICAL;RENT
29;108996;12,0;22000;16,82;0,2;5;0,2018422694410804;1;5;1;1;0;0;0;0;0;0;0;0;1;0;0;0,1202769981388619;Muito Baixo;VENTURE;MORTGAGE
27;60000;0,0;6000;8,0;0,1;5;0,1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0,0351465495244481;Muito Baixo;HOMEIMPROVEMENT;RENT
30;101500;2,0;18000;12,18;0,18;10;0,1773399014778325;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0,0571693480338948;Muito Baixo;HOMEIMPROVEMENT;RENT
24;51000;6,0;6000;10,75;0,12;2;0,1176470588235294;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;1,5021032058074817e-05;Muito Baixo;VENTURE;OWN
23;70000;1,0;17000;8,88;0,24;4;0,2428571428571428;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0270427036129599;Muito Baixo;MEDICAL;RENT
22;60000;3,0;18000;16,32;0,3;4;0,3;1;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0,1186170572019165;Muito Baixo;EDUCATION;RENT
29;83004;3,0;4500;11,49;0,05;10;0,0542142547347115;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0620920900036931;Muito Baixo;PERSONAL;MORTGAGE
39;73000;3,0;10000;7,51;0,14;13;0,136986301369863;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0209199753546395;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
37;20800;3,0;4000;19,41;0,19;16;0,1923076923076923;1;6;0;0;0;0;1;0;0;0;0;0;1;0;0;0,3933964008528293;Baixo;VENTURE;RENT
26;53000;10,0;12000;5,99;0,23;4;0,2264150943396226;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0008575503377546;Muito Baixo;VENTURE;MORTGAGE
34;105000;0,0;8000;8,38;0,08;8;0,0761904761904762;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,036689336055986;Muito Baixo;PERSONAL;RENT
36;48000;2,0;20000;13,61;0,42;14;0,4166666666666667;1;3;0;0;0;0;1;0;0;0;1;0;0;1;1;0,9930421586384716;Muito Alto;MEDICAL;RENT
41;69350;5,0;10800;5,42;0,16;13;0,1557317952415284;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0056743638417441;Muito Baixo;EDUCATION;RENT
25;99800;1,0;12000;8,94;0,12;2;0,1202404809619238;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,021232997722138;Muito Baixo;MEDICAL;MORTGAGE
24;98450;8,0;2700;13,49;0,03;4;0,0274250888776028;1;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0742598616349617;Muito Baixo;EDUCATION;RENT
23;76268;7,0;15000;11,89;0,2;2;0,1966748833062359;1;2;0;1;0;0;0;1;0;0;0;0;0;1;0;0,2107906977360947;Baixo;DEBTCONSOLIDATION;MORTGAGE
30;120000;3,0;10000;17,04;0,08;5;0,0833333333333333;1;5;0;0;0;0;1;0;0;1;0;0;0;0;0;0,1761907474526238;Muito Baixo;HOMEIMPROVEMENT;RENT
28;34000;12,0;3700;6,91;0,11;8;0,1088235294117647;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0,4786075973345332;Moderado;HOMEIMPROVEMENT;MORTGAGE
37;80000;8,0;13000;6,62;0,16;16;0,1625;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0065344535558396;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
22;69996;2,0;8000;12,84;0,11;4;0,1142922452711583;1;3;1;0;0;1;0;0;0;0;1;0;0;0;0;0,000289048252167;Muito Baixo;MEDICAL;OWN
35;120000;2,0;8000;7,49;0,07;10;0,0666666666666666;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0094862168446206;Muito Baixo;PERSONAL;MORTGAGE
31;50000;5,0;2000;6,39;0,04;7;0,04;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0006507539357416;Muito Baixo;VENTURE;MORTGAGE
30;35000;6,0;10000;5,79;0,29;9;0,2857142857142857;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0497334088441859;Muito Baixo;PERSONAL;RENT
25;69000;9,0;25000;6,99;0,36;4;0,3623188405797101;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0039651357577024;Muito Baixo;VENTURE;MORTGAGE
25;54996;0,0;10000;8,94;0,18;2;0,1818314059204305;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0006940419424962;Muito Baixo;VENTURE;MORTGAGE
23;59300;1,0;3000;9,63;0,05;3;0,0505902192242833;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,2950600534295914;Baixo;MEDICAL;RENT
25;36000;6,0;15000;10,99;0,42;3;0,4166666666666667;0;2;0;0;0;0;1;0;0;0;0;1;0;1;1;0,9967894871212416;Muito Alto;PERSONAL;RENT
22;44000;5,0;10000;15,95;0,23;4;0,2272727272727272;1;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0,3775191979981048;Baixo;EDUCATION;RENT
33;36000;3,0;7800;7,14;0,22;10;0,2166666666666666;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0411855769205361;Muito Baixo;PERSONAL;MORTGAGE
25;40000;2,0;7000;8,94;0,17;3;0,175;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0472408002167073;Muito Baixo;DEBTCONSOLIDATION;RENT
31;24000;2,0;3000;7,49;0,13;10;0,125;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0706878422309871;Muito Baixo;DEBTCONSOLIDATION;RENT
25;50160;0,0;3000;14,42;0,06;2;0,0598086124401913;1;4;0;0;0;0;1;1;0;0;0;0;0;1;1;0,99362334629007;Muito Alto;DEBTCONSOLIDATION;RENT
25;96720;9,0;18000;7,9;0,19;4;0,1861042183622828;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,031405268418812;Muito Baixo;EDUCATION;MORTGAGE
40;32878;6,0;13775;12,98;0,42;11;0,4189731735507025;1;3;0;0;0;0;1;0;0;1;0;0;0;1;1;0,9979236877112242;Muito Alto;HOMEIMPROVEMENT;RENT
22;90000;6,0;16000;6,03;0,18;4;0,1777777777777777;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,004290667339608;Muito Baixo;EDUCATION;MORTGAGE
23;165000;3,0;5000;5,42;0,03;3;0,0303030303030303;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0018292312290163;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
23;33280;2,0;10000;7,51;0,3;4;0,3004807692307692;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0982903220560698;Muito Baixo;EDUCATION;RENT
34;98000;19,0;16000;10,99;0,16;10;0,1632653061224489;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0,0003294732660259;Muito Baixo;MEDICAL;OWN
30;90000;8,0;20000;14,82;0,22;8;0,2222222222222222;1;5;1;1;0;0;0;0;1;0;0;0;0;0;0;0,0794581914526047;Muito Baixo;EDUCATION;MORTGAGE
34;54000;5,0;10000;7,29;0,19;7;0,1851851851851851;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,077710621209651;Muito Baixo;MEDICAL;MORTGAGE
27;55200;0,0;4000;6,76;0,07;10;0,072463768115942;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0441190112995254;Muito Baixo;EDUCATION;RENT
22;58000;6,0;1500;5,42;0,03;2;0,0258620689655172;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,007049124992293;Muito Baixo;EDUCATION;RENT
24;38400;8,0;10000;10,99;0,26;2;0,2604166666666667;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0,1982787027234075;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
27;68000;6,0;2000;13,8;0,03;5;0,0294117647058823;1;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0,1109392522055687;Muito Baixo;EDUCATION;MORTGAGE
29;146000;12,0;3800;6,39;0,03;6;0,0260273972602739;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0111139531300968;Muito Baixo;MEDICAL;MORTGAGE
31;110000;2,0;6000;9,51;0,05;9;0,0545454545454545;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0118614436355676;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
24;30000;0,0;9000;15,58;0,3;3;0,3;1;4;0;0;0;0;1;0;1;0;0;0;0;1;1;0,9694333988751364;Muito Alto;EDUCATION;RENT
23;27996;2,0;9250;10,75;0,33;2;0,3304043434776396;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0,0007988764353599;Muito Baixo;MEDICAL;OWN
22;41900;3,0;10500;8,49;0,25;2;0,2505966587112171;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0752808864114031;Muito Baixo;EDUCATION;RENT
31;73000;15,0;29700;11,11;0,41;7;0,4068493150684931;1;2;0;0;0;0;1;0;0;1;0;0;0;1;1;0,9907671841867868;Muito Alto;HOMEIMPROVEMENT;RENT
28;39600;6,0;4500;10,25;0,11;10;0,1136363636363636;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0065531788486055;Muito Baixo;VENTURE;RENT
23;50000;5,0;7000;8,9;0,14;4;0,14;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;8,698594583374168e-06;Muito Baixo;VENTURE;OWN
23;91000;0,0;1000;11,71;0,01;3;0,0109890109890109;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0118549791027646;Muito Baixo;EDUCATION;MORTGAGE
24;15996;8,0;4000;8,0;0,25;2;0,2500625156289072;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0,9991091336277697;Muito Alto;EDUCATION;OWN
